,code,img_name,manipulation,vm,am,valence,arousal,label
498,thko03,759_95e1c46ed9a337414d5c8eada8fa8b9632e18751f5ce6ed587806e91_bw.jpg,blackwhite,2.126984,0.0,-2.117638749,0.438895351,HVLA
499,thko03,455_34a7d8167619d110206c369e3f7dce8a3f99db763a9d8e2b956501d3_blur.jpg,blurring,-2.526412,-0.3827896,-2.928487371,-2.756392232,LVLA
500,thko03,431_ab5a1dbbe9292ac7f74e276cdabcd372e2c1f852ff34bf7cc6646ef8_bw.jpg,blackwhite,3.102584,0.354334,-3.031375042,1.458227036,HVHA
501,thko03,494_5c6c3b85a2734a43c24bfe337d42ffcc82b7347227804d01c784cef4_blur.jpg,blurring,0.03871468,0.0,-1.050871088,-0.489273357,Neutral
502,thko03,349_8809a67686d34844c915d7700e2ea72ad1c02ae232ae0d3cc0e458d4_edges.jpg,edges,-3.619048,-0.2857144,-1.040636841,-0.915711364,LVLA
503,thko03,284_cdcbd54fc995081ac95c8b2c37a19cebb341f61a8eb268cee1623492_bw.jpg,blackwhite,-1.015872,2.095236,-0.426734039,-0.218236116,LVHA
504,thko03,332_4d584229bdae2e1782f77f0e953e528f13c3dfa79b4b94736c0310fa_circblurint.jpg,circularblurringint,3.157348,0.483092,2.231263579,2.225256073,HVHA
505,thko03,403_57ac47f43882fc031a6067b1a388c0b2cbe8708dcbd2ff1019932eff_circblurext.jpg,circularblurringext,-3.333332,-1.396824,2.246965844,2.183176105,LVLA
506,thko03,741_2b218fb015e3da83db73cacdb52e61e0c2534c1fe255bb1c5c74d47f_bw.jpg,blackwhite,3.140096,0.448584,1.535156479,1.427642022,HVHA
507,thko03,440_9bf7e8609729bf888835168834da6c3ff30b75d0d4f36e2ee6918bcc_circblurint.jpg,circularblurringint,-2.284164,2.710028,-0.295900495,-0.541557855,LVHA
508,thko03,396_208259ea431d47bb7f3946213eb099834eb119756ce304ad473d4d9f_circblurext.jpg,circularblurringext,2.857144,-0.3809524,-0.434258279,-0.296632002,HVLA
509,thko03,349_18d92ef5c21ca70a3dd237aad251594e1688bbe01d8cff37b89c46b8_circblurext.jpg,circularblurringext,-2.74874,-1.258228,-0.996182902,-1.014327717,LVLA
510,thko03,640_0ddb4981a5f5842ed5b4f7ef941be53779189df5e718b1fc5475ad80_circblurext.jpg,circularblurringext,2.571428,-1.873016,0.39434883,0.495237429,HVLA
511,thko03,455_34a7d8167619d110206c369e3f7dce8a3f99db763a9d8e2b956501d3_circblurext.jpg,circularblurringext,-2.526412,-0.3827896,-3.041006938,-2.98226803,LVLA
512,thko03,284_cdcbd54fc995081ac95c8b2c37a19cebb341f61a8eb268cee1623492_circblurint.jpg,circularblurringint,-1.015872,2.095236,-0.517570124,-0.331420898,LVHA
513,thko03,694_7a14b8ab7c564dcb0f628c4de7f6cb54e4c5f6601f774bf167641c37_orig.jpg,original,1.819588,0.116144,0.469180904,0.64087257,HVHA
514,thko03,1005_b980c0747d20935bc63cc27a9e05ce2ff5bae98f859872ec48edd7f5_circblurext.jpg,circularblurringext,3.428572,-0.476192,-0.795702988,-0.536277285,HVLA
515,thko03,156_08e8cf8f04630e9213e610580de73f51572d1d589878648700bae4dc_orig.jpg,original,2.222224,0.0,-2.11305654,1.059122264,HVLA
516,thko03,381_5935a9f9796adce2f1539af6c75bcdc0c80d847a2ce9b77cf59b7672_orig.jpg,original,-1.327432,-0.442476,-0.410141391,-0.330928274,LVLA
517,thko03,267_792043debad81ce271cec5b3c3bd9d264efc13f362bec9c7a3f72fe7_circblurint.jpg,circularblurringint,1.980616,0.2107036,-0.049103583,-0.124891188,HVHA
518,thko03,1037_e2eb929a6de79a63ce6cfe5321fcb74a203b134e4094932d90b01d99_circblurint.jpg,circularblurringint,2.651956,0.0,1.445625677,1.494566957,HVLA
519,thko03,60_ad52063167538de24f94d7dfd04808cb94cf8f426c40871d2f126505_circblurext.jpg,circularblurringext,2.158732,0.0,1.43725906,1.450350758,HVLA
520,thko03,620_9674719009d75dcfeaed7f15932c43e1fd1af5e25d47b8aadd61efe2_circblurint.jpg,circularblurringint,-0.561364,1.142084,-0.513010775,-0.27558516,LVHA
521,thko03,13_771f4fcf0a212d25d6a78565e7f34cc5ddd823e7afbdc77ef063326e_edges.jpg,edges,2.190476,0.0,0.321855295,0.660336384,HVLA
522,thko03,694_f80f33613b268beffd6c044537cf3b44a84683d6e889bc37b8e9c34b_circblurext.jpg,circularblurringext,-0.3785616,3.34728,-2.021885561,1.145803616,LVHA
523,thko03,1022_cf035e583d41a856836f8b0ae314ecbe79dffd9e40ef6a08cc26028f_edges.jpg,edges,-0.2516452,3.05846,-0.579857987,-0.274381602,LVHA
524,thko03,459_46e25de472bb056cb470716d30937415f7344bfc4354d6eb710d8c9f_bw.jpg,blackwhite,0.03174604,0.0,0.413884652,-0.340352148,Neutral
525,thko03,986_a77edb21e78bc3a6aa7406517824596b3496ad6c657b6befb84cf370_circblurint.jpg,circularblurringint,-3.906316,-0.60496,-1.010325,-1.003173371,LVLA
526,thko03,1005_b980c0747d20935bc63cc27a9e05ce2ff5bae98f859872ec48edd7f5_bw.jpg,blackwhite,3.428572,-0.476192,-1.261603538,-0.867715328,HVLA
527,thko03,453_54f106fd1d4b65fa4aa347407127fc30d49f791e81aee3a0bbe44489_bw.jpg,blackwhite,2.222224,0.0,-0.275250267,-0.285695965,HVLA
528,thko03,258_d26019382777d2159a974a7654923e71598135ce2cd710cea1f92865_orig.jpg,original,3.497684,-0.61104,1.227905045,1.403926321,HVLA
529,thko03,716_2ab64478147184c4df720a52cf621875addc9007cb2967e4a9a88909_bw.jpg,blackwhite,2.428484,0.0,0.349430841,0.52881248,HVLA
530,thko03,720_483c541c48959a597fcf44320941afaf8b7695105f90d65b5f6b30f2_edges.jpg,edges,2.158732,-0.2539684,0.540870924,0.481521664,HVLA
531,thko03,646_577760d718dab44c6f04d77408c5644a120065ce07a9503957d0850a_blur.jpg,blurring,-2.690668,2.61324,-1.251251564,-1.15873644,LVHA
532,thko03,686_6745b57686ad5d1bd6cf3e7ed5bc0243a154f8939e88e30321dfcfdb_edges.jpg,edges,-1.523808,3.650792,-2.370535747,1.296390148,LVHA
533,thko03,453_54f106fd1d4b65fa4aa347407127fc30d49f791e81aee3a0bbe44489_orig.jpg,original,2.222224,0.0,-0.482937816,-0.341546562,HVLA
534,thko03,449_9c1e990a3480e5b51430fe76b0188e69ba2468fd6a866b88b2d0dd75_edges.jpg,edges,0.095238,0.03174604,-0.452616831,-0.367201902,HVHA
535,thko03,1037_e2eb929a6de79a63ce6cfe5321fcb74a203b134e4094932d90b01d99_orig.jpg,original,2.651956,0.0,1.224633835,1.417370057,HVLA
536,thko03,709_69c01dcde028a2a1a913f1a2a5026ae1748484f75c89217a040c6791_bw.jpg,blackwhite,1.432444,-0.01935732,2.4012202,2.560761984,HVLA
537,thko03,414_0187bdf7007109b487865b6a9d388997a6817acf052a6a7cdd5b39d9_orig.jpg,original,-2.786708,-1.133056,-2.335467964,-2.048028953,LVLA
538,thko03,1010_06d15f44b979c086561137000ec070ba4cd479856f92840a7850b2bf_blur.jpg,blurring,0.189786,-0.189786,-0.031035348,0.363538649,HVLA
539,thko03,663_aaf52107fe3a86392530d88b34e86f9d2b6820714cad98d1e3c2cb67_orig.jpg,original,2.58766,0.0918696,0.682992542,-0.454067273,HVHA
540,thko03,137_0e6a04243c0a42a5e2528a2d181255ca2a4b7bd6e7978c5c2059c69f_bw.jpg,blackwhite,-0.95238,2.095236,-0.702633518,-0.35888329,LVHA
541,thko03,92_5d20d78a8e57e628c6930676473a4e0a485e715841efd6286c660020_circblurext.jpg,circularblurringext,2.126984,0.0,-0.42540018,-0.449352479,HVLA
542,thko03,396_208259ea431d47bb7f3946213eb099834eb119756ce304ad473d4d9f_edges.jpg,edges,2.857144,-0.3809524,-0.445620648,-0.354303367,HVLA
543,thko03,293_3dfdfafc0c6a54b2da7453750ac281f7718c0b3337b0a74c4563d6bd_blur.jpg,blurring,-2.574524,2.632596,-1.316067699,-1.113459555,LVHA
544,thko03,459_46e25de472bb056cb470716d30937415f7344bfc4354d6eb710d8c9f_orig.jpg,original,0.03174604,0.0,0.898571229,-0.309331658,Neutral
545,thko03,860_05c4e22518a30d3d2add458a8fc6488f87b9b02dd8e385ded939f025_orig.jpg,original,1.955092,0.3097172,1.153340429,1.37328873,HVHA
546,thko03,860_05c4e22518a30d3d2add458a8fc6488f87b9b02dd8e385ded939f025_circblurint.jpg,circularblurringint,1.955092,0.3097172,1.281702849,1.497052939,HVHA
547,thko03,353_44e285740cb41818482ac93fc5fbd72c18029444a1d7506c9fc053e7_circblurint.jpg,circularblurringint,-3.232676,-0.87108,1.170548,1.408750841,LVLA
548,thko03,741_2b218fb015e3da83db73cacdb52e61e0c2534c1fe255bb1c5c74d47f_blur.jpg,blurring,3.140096,0.448584,1.067179133,1.144974955,HVHA
549,thko03,258_d26019382777d2159a974a7654923e71598135ce2cd710cea1f92865_blur.jpg,blurring,3.497684,-0.61104,0.972440912,0.934950011,HVLA
550,thko03,112_b6a4ce721c2e42943d7d8b168751d74cd2f372b1cd4fed5a4404faec_blur.jpg,blurring,2.107036,0.505688,1.101988603,0.879109701,HVHA
551,thko03,640_0ddb4981a5f5842ed5b4f7ef941be53779189df5e718b1fc5475ad80_bw.jpg,blackwhite,2.571428,-1.873016,0.867605602,1.080154247,HVLA
552,thko03,396_208259ea431d47bb7f3946213eb099834eb119756ce304ad473d4d9f_bw.jpg,blackwhite,2.857144,-0.3809524,-0.728942642,-0.334552665,HVLA
553,thko03,440_dc6413e2b65369ee2587f4d85621742fe4ca87392d0a8ad2ea7d94e3_circblurext.jpg,circularblurringext,-3.016216,1.69404,0.580095727,0.711765932,LVHA
554,thko03,365_45a719cabbc9aa308c4fcb30d529489c6966ac4073874af84f665c61_circblurint.jpg,circularblurringint,2.507936,-1.968252,-0.375337636,-0.397282861,HVLA
555,thko03,355_00a76f54934d36566dd0e7b091b8aa6a56d8e6b32d349aa578a10b45_bw.jpg,blackwhite,2.910052,0.3439152,-0.346832847,-0.266760208,HVHA
556,thko03,877_cab3efed0c9ff4552037df6c1ea4ea9713f915c94592a14dbf2799da_orig.jpg,original,3.174604,0.3174604,-0.468856297,-0.213768205,HVHA
557,thko03,416_8a1f874e0057d67a4e6955865ba88b2d8ce2c8b4469589307687a723_circblurint.jpg,circularblurringint,-1.753336,3.088264,-1.01746177,-1.19206575,LVHA
558,thko03,1228_557412d34d6a70b7c5d222e030aa485b351a4574e8ba1a3112d1d13d_orig.jpg,original,2.137444,0.703464,2.84900451,2.801385658,HVHA
559,thko03,736_bb85db1bcda8eb34299aa5791ac65a0a7c343266eb2d6e6e328ec0e1_circblurext.jpg,circularblurringext,3.650792,-0.03174604,-0.330527088,-0.338084474,HVLA
560,thko03,349_18d92ef5c21ca70a3dd237aad251594e1688bbe01d8cff37b89c46b8_blur.jpg,blurring,-2.74874,-1.258228,-0.2559579,-0.267225401,LVLA
561,thko03,748_e519892faa7c772a0afaf9eeff36cf0e411574027ab3d9aa4947a048_bw.jpg,blackwhite,-1.813112,3.307432,1.16055035,1.082013877,LVHA
562,thko03,258_d26019382777d2159a974a7654923e71598135ce2cd710cea1f92865_circblurext.jpg,circularblurringext,3.497684,-0.61104,1.070477775,1.4055905,HVLA
563,thko03,442_7449d79dae5d652af9b2429872cabdef938646ba024db2f431b3b28d_circblurint.jpg,circularblurringint,1.619048,0.126984,0.929583717,1.045981418,HVHA
564,thko03,82_43f4d5aec7c2e5bd495473f6708a0f2d47c9fe34e1fe9436646cb036_blur.jpg,blurring,2.022756,0.505688,0.908051109,1.010725043,HVHA
565,thko03,1010_06d15f44b979c086561137000ec070ba4cd479856f92840a7850b2bf_circblurext.jpg,circularblurringext,0.189786,-0.189786,0.856552981,1.001793794,HVLA
566,thko03,686_6745b57686ad5d1bd6cf3e7ed5bc0243a154f8939e88e30321dfcfdb_circblurint.jpg,circularblurringint,-1.523808,3.650792,-2.328349481,1.604933149,LVHA
567,thko03,482_a1cd28915c5044c018195ab0fff10dcc95e385246b045a7cd4463ff7_circblurext.jpg,circularblurringext,-3.361852,-1.555612,-1.368349911,-1.412344372,LVLA
568,thko03,687_e3b018945792a574962235c88c553b7c318c75eec2596478e8a7b877_circblurint.jpg,circularblurringint,3.63918,-0.42586,-0.373886051,-0.452934579,HVLA
569,thko03,410_9633c4ff6e8888fcfca59a60ca86e9606d3e0736500a254101bdf295_orig.jpg,original,-0.3677892,2.981028,-1.336053855,-1.386207838,LVHA
570,thko03,736_bb85db1bcda8eb34299aa5791ac65a0a7c343266eb2d6e6e328ec0e1_circblurint.jpg,circularblurringint,3.650792,-0.03174604,-0.006871598,0.316612444,HVLA
571,thko03,508_a7a9519cdc7aad6844030f4e6cd96cffd1b9c49b71e20ea52789bda2_circblurint.jpg,circularblurringint,-3.000388,-1.29694,-2.987068548,-3.04648753,LVLA
572,thko03,48_2cc936b2483ab2944c9158e163342b874ef6c1492fd8fca08c0e096e_blur.jpg,blurring,-1.264224,-0.779604,0.467826472,0.62705165,LVLA
573,thko03,411_adfd0d5782129756321ff671d0cfb712528504c66c863df11aabd1e7_circblurint.jpg,circularblurringint,-3.392332,-1.369576,-1.384080751,-1.160928676,LVLA
574,thko03,646_577760d718dab44c6f04d77408c5644a120065ce07a9503957d0850a_circblurext.jpg,circularblurringext,-2.690668,2.61324,-2.204533838,-2.009848834,LVHA
575,thko03,48_2cc936b2483ab2944c9158e163342b874ef6c1492fd8fca08c0e096e_circblurint.jpg,circularblurringint,-1.264224,-0.779604,0.731542923,0.641025729,LVLA
576,thko03,379_eeaa6d9bf5a4ef205dc48bc505cf3a7f24ea86e99af9b371e03602a7_edges.jpg,edges,-0.3926308,2.88936,-1.654490496,-1.742510278,LVHA
577,thko03,379_eeaa6d9bf5a4ef205dc48bc505cf3a7f24ea86e99af9b371e03602a7_bw.jpg,blackwhite,-0.3926308,2.88936,-2.09956137,-2.131894001,LVHA
578,thko03,692_e3e3bf88684fbbcdb9849a4147f9e2fcd39b0f083554a829aca4e9fa_bw.jpg,blackwhite,-0.44522,3.135888,0.669399076,0.795879007,LVHA
579,thko03,112_b6a4ce721c2e42943d7d8b168751d74cd2f372b1cd4fed5a4404faec_circblurext.jpg,circularblurringext,2.107036,0.505688,0.992805395,1.190897624,HVHA
580,thko03,694_f80f33613b268beffd6c044537cf3b44a84683d6e889bc37b8e9c34b_blur.jpg,blurring,-0.3785616,3.34728,-2.012979457,1.56744339,LVHA
581,thko03,687_e3b018945792a574962235c88c553b7c318c75eec2596478e8a7b877_blur.jpg,blurring,3.63918,-0.42586,-0.39999744,-0.29609023,HVLA
582,thko03,1014_a5c212ca979d482cf94c2db7697aba75620391a64b030ab7ad2bbecf_orig.jpg,original,-3.174604,-1.374372,-2.304652068,1.462704091,LVLA
583,thko03,818_877aae033c31e3bbca4486321a5307f87cf53c576c546462d3daf194_circblurext.jpg,circularblurringext,-1.277584,0.619436,-0.421636346,1.278844255,LVHA
584,thko03,748_e519892faa7c772a0afaf9eeff36cf0e411574027ab3d9aa4947a048_circblurint.jpg,circularblurringint,-1.813112,3.307432,0.830314722,1.149813191,LVHA
585,thko03,347_27f0e47c2722605b950ccf9fa900f78271e4c3c874064ab5dacac160_circblurext.jpg,circularblurringext,1.838948,0.3097172,-0.417170721,-0.335414472,HVHA
586,thko03,243_beddb302dcb21071d88c8d2cab07002050d36b3001ef28f89389fa56_orig.jpg,original,-0.3450656,-0.2070392,-0.423655992,-0.254059409,LVLA
587,thko03,500_3b520c7f352afa1a9f8c07e56cc0588cdc04d25ff6e7b602b5e280cb_blur.jpg,blurring,-0.8328,3.11766,-1.97119895,1.776913989,LVHA
588,thko03,416_5eb54976bb41ce2a6d129ef985f792e716f010fb9b69b15f50f5d2db_blur.jpg,blurring,-2.58766,2.602972,-0.649447209,-0.865799693,LVHA
589,thko03,1037_e2eb929a6de79a63ce6cfe5321fcb74a203b134e4094932d90b01d99_edges.jpg,edges,2.651956,0.0,0.477549807,0.716845337,HVLA
590,thko03,1039_d64da8480fc6e94dcdc513237d600570ae0b9fe48795ac6a8b2d29a7_edges.jpg,edges,-2.507936,-1.142856,-0.3687735,-0.357384842,LVLA
591,thko03,13_771f4fcf0a212d25d6a78565e7f34cc5ddd823e7afbdc77ef063326e_blur.jpg,blurring,2.190476,0.0,-0.099015254,0.158596539,HVLA
592,thko03,692_e3e3bf88684fbbcdb9849a4147f9e2fcd39b0f083554a829aca4e9fa_blur.jpg,blurring,-0.44522,3.135888,0.774245816,0.727077298,LVHA
593,thko03,741_2b218fb015e3da83db73cacdb52e61e0c2534c1fe255bb1c5c74d47f_orig.jpg,original,3.140096,0.448584,1.238691351,1.08931295,HVHA
594,thko03,59_8568373b727f29d67ba6ce4c360dd918c8b08b13495fca56bdda5e82_bw.jpg,blackwhite,2.064896,0.505688,-2.05581265,1.659265868,HVHA
595,thko03,1037_e2eb929a6de79a63ce6cfe5321fcb74a203b134e4094932d90b01d99_circblurext.jpg,circularblurringext,2.651956,0.0,1.010016395,1.0662076,HVLA
596,thko03,284_cdcbd54fc995081ac95c8b2c37a19cebb341f61a8eb268cee1623492_orig.jpg,original,-1.015872,2.095236,-0.542593395,-0.328302848,LVHA
597,thko03,59_8568373b727f29d67ba6ce4c360dd918c8b08b13495fca56bdda5e82_blur.jpg,blurring,2.064896,0.505688,-2.057697425,1.715719959,HVHA
598,thko03,877_cab3efed0c9ff4552037df6c1ea4ea9713f915c94592a14dbf2799da_circblurint.jpg,circularblurringint,3.174604,0.3174604,-1.28093248,0.921645718,HVHA
599,thko03,709_69c01dcde028a2a1a913f1a2a5026ae1748484f75c89217a040c6791_circblurext.jpg,circularblurringext,1.432444,-0.01935732,3.652195163,3.745913845,HVLA
0,mile27,368_6507b94d7d0199f14efd3706db30c9c44b96085f84e9cc7792e3e0ae_edges.jpg,edges,1.959544,0.400336,-0.029279362,-0.751503617,HVHA
1,mile27,442_7449d79dae5d652af9b2429872cabdef938646ba024db2f431b3b28d_circblurint.jpg,circularblurringint,1.619048,0.126984,-0.419670851,-0.439190426,HVHA
2,mile27,741_2b218fb015e3da83db73cacdb52e61e0c2534c1fe255bb1c5c74d47f_circblurint.jpg,circularblurringint,3.140096,0.448584,0.936939575,0.839341702,HVHA
3,mile27,92_5d20d78a8e57e628c6930676473a4e0a485e715841efd6286c660020_edges.jpg,edges,2.126984,0.0,0.975978724,-0.17567617,HVLA
4,mile27,381_5935a9f9796adce2f1539af6c75bcdc0c80d847a2ce9b77cf59b7672_circblurext.jpg,circularblurringext,-1.327432,-0.442476,-1.844599788,-3.81607681,LVLA
5,mile27,355_00a76f54934d36566dd0e7b091b8aa6a56d8e6b32d349aa578a10b45_circblurint.jpg,circularblurringint,2.910052,0.3439152,0.390391489,-0.448950213,HVHA
6,mile27,172_c641c6c56ca6b594b773084e1363c852abdb65f988d7ff802ee503f2_edges.jpg,edges,0.379572,0.01725328,0.439190426,-3.728238724,HVHA
7,mile27,720_483c541c48959a597fcf44320941afaf8b7695105f90d65b5f6b30f2_bw.jpg,blackwhite,2.158732,-0.2539684,0.126877234,-0.74174383,HVLA
8,mile27,434_ba36d91204d7e578001f6a545d7501e65d209554def5a3c8b7583825_bw.jpg,blackwhite,-3.523808,1.428572,-1.356610426,-2.547304469,LVHA
9,mile27,137_0e6a04243c0a42a5e2528a2d181255ca2a4b7bd6e7978c5c2059c69f_circblurint.jpg,circularblurringint,-0.95238,2.095236,-1.512767022,0.517268724,LVHA
10,mile27,1010_06d15f44b979c086561137000ec070ba4cd479856f92840a7850b2bf_blur.jpg,blurring,0.189786,-0.189786,-1.48348766,0.214715319,HVLA
11,mile27,407_578d31d32e806706dde2563213f130b90e621abfed0e47ecabd85d27_circblurext.jpg,circularblurringext,3.5873,-0.444444,0.692944894,-0.468469787,HVLA
12,mile27,381_5935a9f9796adce2f1539af6c75bcdc0c80d847a2ce9b77cf59b7672_blur.jpg,blurring,-1.327432,-0.442476,-2.108114043,-0.400151277,LVLA
13,mile27,709_69c01dcde028a2a1a913f1a2a5026ae1748484f75c89217a040c6791_bw.jpg,blackwhite,1.432444,-0.01935732,0.888140639,-3.367126597,HVLA
14,mile27,748_e519892faa7c772a0afaf9eeff36cf0e411574027ab3d9aa4947a048_bw.jpg,blackwhite,-1.813112,3.307432,2.996254682,1.990996596,LVHA
15,mile27,915_dc9fd40a3b5d64a180833a7bac86e7556c24f681f473fe255e41f936_bw.jpg,blackwhite,-3.09294,-0.918696,-3.757518086,1.932437873,LVLA
16,mile27,407_578d31d32e806706dde2563213f130b90e621abfed0e47ecabd85d27_bw.jpg,blackwhite,3.5873,-0.444444,1.005258085,0.517268724,HVLA
17,mile27,877_cab3efed0c9ff4552037df6c1ea4ea9713f915c94592a14dbf2799da_circblurint.jpg,circularblurringint,3.174604,0.3174604,0.673425319,-1.434688724,HVHA
18,mile27,258_d26019382777d2159a974a7654923e71598135ce2cd710cea1f92865_circblurext.jpg,circularblurringext,3.497684,-0.61104,-2.088594469,1.707962766,HVLA
19,mile27,39_2fafccaa4dc69045a05845f59c6b3cd2edcf7e0e0c108b24e553afe0_bw.jpg,blackwhite,2.022756,0.463548,0.087838085,0.800302553,HVHA
20,mile27,449_9c1e990a3480e5b51430fe76b0188e69ba2468fd6a866b88b2d0dd75_blur.jpg,blurring,0.095238,0.03174604,-0.17567617,-3.269528724,HVHA
21,mile27,358_157f8ac929713531a15b1ecf115e7b659cb90e83d675251e368d165f_circblurint.jpg,circularblurringint,-3.777776,-0.571428,-3.718478937,-1.786041064,LVLA
22,mile27,354_e46c3ec6fb00773f64f2bcd212385f253c389808fe724b7cf8611051_blur.jpg,blurring,2.018292,0.0,1.268772341,-0.390391489,HVLA
23,mile27,877_cab3efed0c9ff4552037df6c1ea4ea9713f915c94592a14dbf2799da_edges.jpg,edges,3.174604,0.3174604,1.249252766,0.302553404,HVHA
24,mile27,860_05c4e22518a30d3d2add458a8fc6488f87b9b02dd8e385ded939f025_circblurext.jpg,circularblurringext,1.955092,0.3097172,1.083336383,-1.678683405,HVHA
25,mile27,1037_e2eb929a6de79a63ce6cfe5321fcb74a203b134e4094932d90b01d99_bw.jpg,blackwhite,2.651956,0.0,0.370871915,0.936939575,HVLA
26,mile27,877_cab3efed0c9ff4552037df6c1ea4ea9713f915c94592a14dbf2799da_orig.jpg,original,3.174604,0.3174604,2.000756384,1.132135319,HVHA
27,mile27,709_69c01dcde028a2a1a913f1a2a5026ae1748484f75c89217a040c6791_orig.jpg,original,1.432444,-0.01935732,1.649404043,1.356610426,HVLA
28,mile27,1014_a5c212ca979d482cf94c2db7697aba75620391a64b030ab7ad2bbecf_bw.jpg,blackwhite,-3.174604,-1.374372,-0.234234894,-3.825836597,LVLA
29,mile27,877_cab3efed0c9ff4552037df6c1ea4ea9713f915c94592a14dbf2799da_bw.jpg,blackwhite,3.174604,0.3174604,0.419670851,-3.942954044,HVHA
30,mile27,1061_665178b9cb0bc869cc2e2b68def4838db04e66f9531098fb75875a09_edges.jpg,edges,0.3492064,-0.3174604,0.156156596,-3.933194256,HVLA
31,mile27,380_34772591c787182a37724027eac6948ebc9d4064f6a601d23b923b8e_circblurext.jpg,circularblurringext,2.222224,-0.063492,1.727482341,-2.147153192,HVLA
32,mile27,416_8a1f874e0057d67a4e6955865ba88b2d8ce2c8b4469589307687a723_bw.jpg,blackwhite,-1.753336,3.088264,-1.463968085,0.126877234,LVHA
33,mile27,156_08e8cf8f04630e9213e610580de73f51572d1d589878648700bae4dc_blur.jpg,blurring,2.222224,0.0,0.878380851,-0.136637021,HVLA
34,mile27,414_0187bdf7007109b487865b6a9d388997a6817acf052a6a7cdd5b39d9_blur.jpg,blurring,-2.786708,-1.133056,-1.151654894,0.731984043,LVLA
35,mile27,818_877aae033c31e3bbca4486321a5307f87cf53c576c546462d3daf194_blur.jpg,blurring,-1.277584,0.619436,-1.083336383,-0.868621064,LVHA
36,mile27,361_b5541309527dc3c2422f45a95ebb0ed32005e6fe10d0489a1ff1fbdc_bw.jpg,blackwhite,-3.987612,-0.2516452,-3.864875746,0.136637021,LVLA
37,mile27,498_305b74cdc4784d9d25e72724302e5402def70177ea31ae7e25fab66b_blur.jpg,blurring,3.04762,-0.444444,0.039039149,0.126877234,HVLA
38,mile27,379_eeaa6d9bf5a4ef205dc48bc505cf3a7f24ea86e99af9b371e03602a7_circblurext.jpg,circularblurringext,-0.3926308,2.88936,-0.058558723,-0.058558723,LVHA
39,mile27,48_2cc936b2483ab2944c9158e163342b874ef6c1492fd8fca08c0e096e_blur.jpg,blurring,-1.264224,-0.779604,-0.214715319,-0.117117447,LVLA
40,mile27,686_6745b57686ad5d1bd6cf3e7ed5bc0243a154f8939e88e30321dfcfdb_bw.jpg,blackwhite,-1.523808,3.650792,-1.912918298,2.166672767,LVHA
41,mile27,410_9633c4ff6e8888fcfca59a60ca86e9606d3e0736500a254101bdf295_blur.jpg,blurring,-0.3677892,2.981028,-0.858861277,1.063816809,LVHA
42,mile27,620_9674719009d75dcfeaed7f15932c43e1fd1af5e25d47b8aadd61efe2_bw.jpg,blackwhite,-0.561364,1.142084,-0.009759787,0.663665532,LVHA
43,mile27,736_bb85db1bcda8eb34299aa5791ac65a0a7c343266eb2d6e6e328ec0e1_circblurext.jpg,circularblurringext,3.650792,-0.03174604,0.751503617,-0.790542766,HVLA
44,mile27,112_b6a4ce721c2e42943d7d8b168751d74cd2f372b1cd4fed5a4404faec_circblurext.jpg,circularblurringext,2.107036,0.505688,0.956459149,-2.127633618,HVHA
45,mile27,172_c641c6c56ca6b594b773084e1363c852abdb65f988d7ff802ee503f2_bw.jpg,blackwhite,0.379572,0.01725328,-0.068318511,2.127633618,HVHA
46,mile27,459_46e25de472bb056cb470716d30937415f7344bfc4354d6eb710d8c9f_circblurint.jpg,circularblurringint,0.03174604,0.0,-0.10735766,-0.897900426,Neutral
47,mile27,361_b5541309527dc3c2422f45a95ebb0ed32005e6fe10d0489a1ff1fbdc_orig.jpg,original,-3.987612,-0.2516452,-3.972233405,1.512767022,LVLA
48,mile27,82_43f4d5aec7c2e5bd495473f6708a0f2d47c9fe34e1fe9436646cb036_circblurint.jpg,circularblurringint,2.022756,0.505688,0.858861277,-0.575827447,HVHA
49,mile27,455_34a7d8167619d110206c369e3f7dce8a3f99db763a9d8e2b956501d3_orig.jpg,original,-2.526412,-0.3827896,-1.112615745,1.151654894,LVLA
50,mile27,13_771f4fcf0a212d25d6a78565e7f34cc5ddd823e7afbdc77ef063326e_edges.jpg,edges,2.190476,0.0,2.059315107,0.136637021,HVLA
51,mile27,498_305b74cdc4784d9d25e72724302e5402def70177ea31ae7e25fab66b_circblurint.jpg,circularblurringint,3.04762,-0.444444,0.673425319,-2.693701277,HVLA
52,mile27,381_5935a9f9796adce2f1539af6c75bcdc0c80d847a2ce9b77cf59b7672_bw.jpg,blackwhite,-1.327432,-0.442476,-0.117117447,-0.087838085,LVLA
53,mile27,332_4d584229bdae2e1782f77f0e953e528f13c3dfa79b4b94736c0310fa_circblurext.jpg,circularblurringext,3.157348,0.483092,1.737242128,1.629884469,HVHA
54,mile27,468_8b69b13120daebadd8a4a3166e1419f2404395cba231307a4efa9fde_bw.jpg,blackwhite,2.031744,0.2539684,-1.239492979,-0.985738511,HVHA
55,mile27,694_7a14b8ab7c564dcb0f628c4de7f6cb54e4c5f6601f774bf167641c37_circblurext.jpg,circularblurringext,1.819588,0.116144,0.975978724,-0.029279362,HVHA
56,mile27,854_081a8409e4d6d10923b2dedcc16a3fca405fcd602e55a20d84cac69d_orig.jpg,original,3.088264,1.21538,0.91742,0.28303383,HVHA
